production_id,name,obra_title,obra_id,productora_name,synopsis,direction,theater,address,barrio,ciudad_partido,localidad,provincia,start_date,end_date,image_id,image_url,instagram,website,source,is_new
571,La más negra de todas,La más negra de todas,97664,,,,EL CLUB DEL TEATRO,Rivadavia 3422,,Mar del Plata,Mar del Plata,Buenos Aires,,,551,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/24/000305224.jpg,,https://alternativateatral.com/obra97664-la-mas-negra-de-todas,alternativateatral_api,true
572,Un sueño de viento y arena,Un sueño de viento y arena,97690,,,,QUERIDA ELENA SENCILLAS ARTES,Pi y Margall 1124,,Capital Federal,Capital Federal,Buenos Aires,,,552,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/49/000305249.jpg,,https://alternativateatral.com/obra97690-un-sueno-de-viento-y-arena,alternativateatral_api,true
573,Legión Re-ligión,Legión Re-ligión,97693,,,,BECKETT TEATRO,Guardia Vieja 3556,,Capital Federal,Capital Federal,Buenos Aires,,,553,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/82/000311182.jpg,,https://alternativateatral.com/obra97693-legion-religion,alternativateatral_api,true
574,A: Narcoestado,A: Narcoestado,97711,,,,ANIMAL TEATRO,Castro 561,,Capital Federal,Capital Federal,Buenos Aires,,,554,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/63/000306763.jpg,,https://alternativateatral.com/obra97711-a-narcoestado,alternativateatral_api,true
575,La cantante calva,La cantante calva,97717,,,,LA MERCERIA TEATRO,Calle 1 Nº 210,,La Plata,La Plata,Buenos Aires,,,555,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/56/000305356.jpg,,https://alternativateatral.com/obra97717-la-cantante-calva,alternativateatral_api,true
576,¡Oh cabezas locas de las religiosas!,¡Oh cabezas locas de las religiosas!,97780,,,,CENTRO CULTURAL RECTOR RICARDO ROJAS,Av. Corrientes 2038,,Capital Federal,Capital Federal,Buenos Aires,,,556,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/70/000309070.jpg,,https://alternativateatral.com/obra97780-oh-cabezas-locas-de-las-religiosas,alternativateatral_api,true
577,Un ritual de paso,Un ritual de paso,97795,,,,EL GRITO,Costa Rica 5459,,Capital Federal,Capital Federal,Buenos Aires,,,557,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/75/000306075.jpg,,https://alternativateatral.com/obra97795-un-ritual-de-paso,alternativateatral_api,true
578,El Culto Conducto,El Culto Conducto,97803,,,,EL JUFRÉ TEATRO BAR,Jufré 444,,Capital Federal,Capital Federal,Buenos Aires,,,558,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/54/000309954.jpg,,https://alternativateatral.com/obra97803-el-culto-conducto,alternativateatral_api,true
579,Casa Chorizo,Casa Chorizo,97833,,,,FANDANGO TEATRO,Luis Viale 108,,Capital Federal,Capital Federal,Buenos Aires,,,559,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/36/000306036.jpg,,https://alternativateatral.com/obra97833-casa-chorizo,alternativateatral_api,true
580,La Inmortal Cabaret,La Inmortal Cabaret,97891,,,,TEATRO BAR 880,Defensa 880,San Telmo,CABA,San Telmo - CABA,CABA,,,560,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/32/000310932.jpg,,https://alternativateatral.com/obra97891-la-inmortal-cabaret,alternativateatral_api,true
581,La felicidad está más cerca de lo que imaginamos,La felicidad está más cerca de lo que imaginamos,97892,,,,NOAVESTRUZ ESPACIO DE CULTURA,Humboldt 1857,,Capital Federal,Capital Federal,Buenos Aires,,,561,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/77/000305777.jpg,,https://alternativateatral.com/obra97892-la-felicidad-esta-mas-cerca-de-lo-que-imaginamos,alternativateatral_api,true
582,Te estoy hablando a mí,Te estoy hablando a mí,97898,,,,SALA DEL CAFÉ ARTIGAS,José Gervasio Artigas 1850,,Capital Federal,Capital Federal,Buenos Aires,,,562,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/59/000305959.jpg,,https://alternativateatral.com/obra97898-te-estoy-hablando-a-mi,alternativateatral_api,true
583,Club Atlético San Berné,Club Atlético San Berné,97942,,,,EL CAMARÍN DE LAS MUSAS,Mario Bravo 960,,Capital Federal,Capital Federal,Buenos Aires,,,563,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/73/000311073.jpg,,https://alternativateatral.com/obra97942-club-atletico-san-berne,alternativateatral_api,true
584,Y el rosal tampoco existe,Y el rosal tampoco existe,97955,,,,ESCUELA METROPOLITANA DE ARTE DRAMÁTICO (EMAD),Sarmiento 2573,,Capital Federal,Capital Federal,Buenos Aires,,,564,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/23/000306023.jpg,,https://alternativateatral.com/obra97955-y-el-rosal-tampoco-existe,alternativateatral_api,true
585,No existe,No existe,97960,,,,CENTRO CULTURAL MACEDONIA,Sarmiento 3632,,Capital Federal,Capital Federal,Buenos Aires,,,565,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/96/000306496.jpg,,https://alternativateatral.com/obra97960-no-existe,alternativateatral_api,true
586,"Exposición, la necesidad crea la forma","Exposición, la necesidad crea la forma",97961,,,,TEATRO ÑACA,Julián Álvarez 924,,Capital Federal,Capital Federal,Buenos Aires,,,566,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/17/000310717.jpg,,https://alternativateatral.com/obra97961-exposicion-la-necesidad-crea-la-forma,alternativateatral_api,true
587,Por una Piska El espectáculo,Por una Piska El espectáculo,97973,,,,TEATRO EL POPULAR,Chile 2080,,Capital Federal,Capital Federal,Buenos Aires,,,567,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/08/000311308.jpg,,https://alternativateatral.com/obra97973-por-una-piska-el-espectaculo,alternativateatral_api,true
588,Baco polaco,Baco polaco,97979,,,,TEATRO SARMIENTO,Av. Sarmiento 2715,,Capital Federal,Capital Federal,Buenos Aires,,,568,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/62/000308062.jpg,,https://alternativateatral.com/obra97979-baco-polaco,alternativateatral_api,true
589,LA FISURA - ESTOS SUEÑOS ME ESTÁN MATANDO,LA FISURA - ESTOS SUEÑOS ME ESTÁN MATANDO,97980,,,,AÉREA TEATRO,Bartolomé Mitre 4272,Almagro,CABA,Almagro - CABA,CABA,,,569,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/15/000309215.jpg,,https://alternativateatral.com/obra97980-la-fisura-estos-suenos-me-estan-matando,alternativateatral_api,true
590,Verónica Walfisch presenta: Lo que corre delante de mí,Verónica Walfisch presenta: Lo que corre delante de mí,97981,,,,TEATRO HASTA TRILCE,Maza 177,,Capital Federal,Capital Federal,Buenos Aires,,,570,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/87/000306087.jpg,,https://alternativateatral.com/obra97981-veronica-walfisch-presenta-lo-que-corre-delante-de-mi,alternativateatral_api,true
591,¿Querés ser feliz o tener razón? -Mundo Shakespeare-,¿Querés ser feliz o tener razón? -Mundo Shakespeare-,97985,,,,"ÍTACA, COMPLEJO TEATRAL",Humahuaca 4027,,Capital Federal,Capital Federal,Buenos Aires,,,571,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/35/000311935.jpg,,https://alternativateatral.com/obra97985-queres-ser-feliz-o-tener-razon-mundo-shakespeare,alternativateatral_api,true
592,"Gruñe, ladra, aúlla, muerde","Gruñe, ladra, aúlla, muerde",98003,,,,QUERIDA ELENA SENCILLAS ARTES,Pi y Margall 1124,,Capital Federal,Capital Federal,Buenos Aires,,,572,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/76/000307376.jpg,,https://alternativateatral.com/obra98003-grune-ladra-aulla-muerde,alternativateatral_api,true
593,Del mito al caos,Del mito al caos,98004,,,,BELISARIO CLUB DE CULTURA,Av. Corrientes 1624,San Nicolas,CABA,San Nicolas - CABA,CABA,,,573,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/95/000306095.jpg,,https://alternativateatral.com/obra98004-del-mito-al-caos,alternativateatral_api,true
594,CARNE HUMANA,CARNE HUMANA,98012,,,,BECKETT TEATRO,Guardia Vieja 3556,,Capital Federal,Capital Federal,Buenos Aires,,,574,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/41/000310641.jpg,,https://alternativateatral.com/obra98012-carne-humana,alternativateatral_api,true
595,ECLIPSÓ sin aviso,ECLIPSÓ sin aviso,98014,,,,PARAJE ARTESÓN,Palestina 919 timbre 2,,Capital Federal,Capital Federal,Buenos Aires,,,575,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/15/000310515.jpg,,https://alternativateatral.com/obra98014-eclipso-sin-aviso,alternativateatral_api,true
596,Nuestro Prisma,Nuestro Prisma,98030,,,,TERCER ACTO,Av. de Mayo 1158,,Capital Federal,Capital Federal,Buenos Aires,,,576,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/12/000308012.jpg,,https://alternativateatral.com/obra98030-nuestro-prisma,alternativateatral_api,true
597,Algo verdadero,Algo verdadero,98047,,,,NÜN TEATRO BAR,Juan Ramirez de Velasco 419,Villa Crespo,CABA,Villa Crespo - CABA,CABA,,,577,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/19/000306219.jpg,,https://alternativateatral.com/obra98047-algo-verdadero,alternativateatral_api,true
598,"La presión, una comedia negra a 10.000 metros de altura","La presión, una comedia negra a 10.000 metros de altura",98057,,,,MUY TEATRO,Humahuaca 4310,Almagro,CABA,Almagro - CABA,CABA,,,578,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/55/000306855.jpg,,https://alternativateatral.com/obra98057-la-presion-una-comedia-negra-a-10000-metros-de-altura,alternativateatral_api,true
599,Su última cena,Su última cena,98083,,,,TEATRO AZUL,Av. Corrientes 5965,Villa Crespo,CABA,Villa Crespo - CABA,CABA,,,579,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/30/000306430.jpg,,https://alternativateatral.com/obra98083-su-ultima-cena,alternativateatral_api,true
600,Timberas,Timberas,98089,,,,ALQUIMIA CENTRO CULTURAL,Ravignani 1408,,Capital Federal,Capital Federal,Buenos Aires,,,580,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/54/000306454.jpg,,https://alternativateatral.com/obra98089-timberas,alternativateatral_api,true
601,Asuntos internos,Asuntos internos,98098,,,,UNA OFICINA EN ESMERALDA Y LIBERTADOR,"La oficina se encuentra en Esmeralda y Libertador, Retiro, CABA. La dirección específica y algunas instrucciones serán recibidas luego de comprar la entrada",Retiro,CABA,Retiro - CABA,CABA,,,581,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/44/000306444.jpg,,https://alternativateatral.com/obra98098-asuntos-internos,alternativateatral_api,true
602,La Pendencia,La Pendencia,98121,,,,TEATRO EL POPULAR,Chile 2080,,Capital Federal,Capital Federal,Buenos Aires,,,582,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/90/000306590.jpg,,https://alternativateatral.com/obra98121-la-pendencia,alternativateatral_api,true
603,Pájaro con alas de metal,Pájaro con alas de metal,98123,,,,ABASTO SOCIAL CLUB,Yatay 666,,Capital Federal,Capital Federal,Buenos Aires,,,583,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/20/000307820.jpg,,https://alternativateatral.com/obra98123-pajaro-con-alas-de-metal,alternativateatral_api,true
604,Literalmente muerto,Literalmente muerto,98125,,,,TEATRO PAYRÓ,San Martin 766,,Capital Federal,Capital Federal,Buenos Aires,,,584,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/29/000311729.jpg,,https://alternativateatral.com/obra98125-literalmente-muerto,alternativateatral_api,true
605,Fe de Erratas,Fe de Erratas,98157,,,,FANDANGO TEATRO,Luis Viale 108,,Capital Federal,Capital Federal,Buenos Aires,,,585,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/46/000308346.jpg,,https://alternativateatral.com/obra98157-fe-de-erratas,alternativateatral_api,true
606,Oficinismo,Oficinismo,98160,,,,NÜN TEATRO BAR,Juan Ramirez de Velasco 419,Villa Crespo,CABA,Villa Crespo - CABA,CABA,,,586,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/79/000306879.jpg,,https://alternativateatral.com/obra98160-oficinismo,alternativateatral_api,true
607,¡Llegó la música!,¡Llegó la música!,98161,,,,TIMBRE 4,México 3554 / Boedo 640,,Capital Federal,Capital Federal,Buenos Aires,,,587,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/47/000310947.jpg,,https://alternativateatral.com/obra98161-llego-la-musica,alternativateatral_api,true
608,"Isa Kremer, la voz del pueblo","Isa Kremer, la voz del pueblo",98163,,,,CENTRO LITERARIO ISRAELITA Y BIBLIOTECA MAX NORDAU,Calle 11 N° 1272 e/58 y 59,,La Plata,La Plata,Buenos Aires,,,588,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/65/000307865.jpg,,https://alternativateatral.com/obra98163-isa-kremer-la-voz-del-pueblo,alternativateatral_api,true
609,Hay que apagar el fuego,Hay que apagar el fuego,98181,,,,EL JUFRÉ TEATRO BAR,Jufré 444,,Capital Federal,Capital Federal,Buenos Aires,,,589,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/22/000306822.jpg,,https://alternativateatral.com/obra98181-hay-que-apagar-el-fuego,alternativateatral_api,true
610,El día que no nos casamos,El día que no nos casamos,98213,,,,EL CRISOL,Malabia 611,,Capital Federal,Capital Federal,Buenos Aires,,,590,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/05/000306805.jpg,,https://alternativateatral.com/obra98213-el-dia-que-no-nos-casamos,alternativateatral_api,true
611,Bésame Mucho,Bésame Mucho,98217,,,,ESPACIO CALLEJÓN,Humahuaca 3759,,Capital Federal,Capital Federal,Buenos Aires,,,591,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/38/000311838.jpg,,https://alternativateatral.com/obra98217-besame-mucho,alternativateatral_api,true
612,Ruth,Ruth,98222,,,,DUMONT 4040,Santos Dumont 4040,,Capital Federal,Capital Federal,Buenos Aires,,,592,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/18/000306818.jpg,,https://alternativateatral.com/obra98222-ruth,alternativateatral_api,true
613,Carpintería inglesa - UNA CEREMONIA DE EXORCIZACIÓN TRASCENDENTAL,Carpintería inglesa - UNA CEREMONIA DE EXORCIZACIÓN TRASCENDENTAL,98243,,,,MAISON CALIGARCE,Manuela Pedraza 5520,Villa Urquiza,CABA,Villa Urquiza - CABA,CABA,,,593,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/52/000307452.jpg,,https://alternativateatral.com/obra98243-carpinteria-inglesa-una-ceremonia-de-exorcizacion-trascendental,alternativateatral_api,true
614,Menos Peor,Menos Peor,98259,,,,VERA VERA TEATRO,Vera 108,,Capital Federal,Capital Federal,Buenos Aires,,,594,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/82/000306982.jpg,,https://alternativateatral.com/obra98259-menos-peor,alternativateatral_api,true
615,Conversaciones imaginarias con el público,Conversaciones imaginarias con el público,98273,,,,AREA 623,Pasco 623,,Capital Federal,Capital Federal,Buenos Aires,,,595,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/11/000307211.jpg,,https://alternativateatral.com/obra98273-conversaciones-imaginarias-con-el-publico,alternativateatral_api,true
616,Cuerdas sueltas,Cuerdas sueltas,98274,,,,ESPACIO 44,Av. 44 N° 496 entre 4 y 5,,La Plata,La Plata,Buenos Aires,,,596,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/49/000307049.jpg,,https://alternativateatral.com/obra98274-cuerdas-sueltas,alternativateatral_api,true
617,DOCENTE Humanum est,DOCENTE Humanum est,98283,,,,EL CAMARÍN DE LAS MUSAS,Mario Bravo 960,,Capital Federal,Capital Federal,Buenos Aires,,,597,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/12/000308412.jpg,,https://alternativateatral.com/obra98283-docente-humanum-est,alternativateatral_api,true
618,Las Casas,Las Casas,98317,,,,TIMBRE 4,México 3554 / Boedo 640,,Capital Federal,Capital Federal,Buenos Aires,,,598,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/05/000312305.jpg,,https://alternativateatral.com/obra98317-las-casas,alternativateatral_api,true
619,Una cajita dentro de un cuaderno,Una cajita dentro de un cuaderno,98344,,,,ESPACIO 44,Av. 44 N° 496 entre 4 y 5,,La Plata,La Plata,Buenos Aires,,,599,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/48/000307148.jpg,,https://alternativateatral.com/obra98344-una-cajita-dentro-de-un-cuaderno,alternativateatral_api,true
620,Decile que vuelva,Decile que vuelva,98346,,,,TEATRO EL EXTRANJERO,Valentín Gómez 3378,,Capital Federal,Capital Federal,Buenos Aires,,,600,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/60/000309960.jpg,,https://alternativateatral.com/obra98346-decile-que-vuelva,alternativateatral_api,true
621,Imprenteros- La película-,Imprenteros- La película-,98347,,,,ARTHAUS CENTRAL,Bartolomé Mitre 434,,Capital Federal,Capital Federal,Buenos Aires,,,,,,https://alternativateatral.com/obra98347-imprenteros-la-pelicula,alternativateatral_api,true
622,"Floral, un jardín interior","Floral, un jardín interior",98356,,,,TEATRO HASTA TRILCE,Maza 177,,Capital Federal,Capital Federal,Buenos Aires,,,601,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/88/000307188.jpg,,https://alternativateatral.com/obra98356-floral-un-jardin-interior,alternativateatral_api,true
623,Zu Hause Argentina,Zu Hause Argentina,98375,,,,LA GLORIA. ESPACIO TEATRAL,Yatay 890,,Capital Federal,Capital Federal,Buenos Aires,,,602,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/38/000311638.jpg,,https://alternativateatral.com/obra98375-zu-hause-argentina,alternativateatral_api,true
624,VELADO AMOR VIAJERO. Crónicas de Ada María Elflein,VELADO AMOR VIAJERO. Crónicas de Ada María Elflein,98380,,,,TEATRO EL POPULAR,Chile 2080,,Capital Federal,Capital Federal,Buenos Aires,,,603,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/85/000310385.jpg,,https://alternativateatral.com/obra98380-velado-amor-viajero-cronicas-de-ada-maria-elflein,alternativateatral_api,true
625,Ulises vuelve,Ulises vuelve,98383,,,,BECKETT TEATRO,Guardia Vieja 3556,,Capital Federal,Capital Federal,Buenos Aires,,,,,,https://alternativateatral.com/obra98383-ulises-vuelve,alternativateatral_api,true
